Measurement Time,Production (W),To Battery (W),To Grid (W),To Home (W),Consumption (W),From Battery (W),From Grid (W),From Solar (W),hour,day,month,weekday,day_night,tariff,role
2023-01-03 01:45:00,0.0,0.0,0.0,0.0,2304.0803,0.0,2304.0803,0.0,1,3,1,1,0,4.5,Consumer
2023-01-03 02:00:00,0.0,0.0,0.0,0.0,2483.6948,0.0,2483.6948,0.0,2,3,1,1,0,4.5,Consumer
2023-01-03 02:15:00,0.0,0.0,0.0,0.0,2518.1824,0.0,2518.1824,0.0,2,3,1,1,0,4.5,Consumer
2023-01-03 02:30:00,0.0,0.0,0.0,0.0,3512.5334,0.0,3512.5334,0.0,2,3,1,1,0,4.5,Consumer
2023-01-03 02:45:00,0.0,0.0,0.0,0.0,3450.2356,0.0,3450.2356,0.0,2,3,1,1,0,4.5,Consumer
2023-01-03 03:00:00,0.0,0.0,0.0,0.0,2618.5996,0.0,2618.5996,0.0,3,3,1,1,0,4.5,Consumer
2023-01-03 03:15:00,0.0,0.0,0.0,0.0,2073.349,0.0,2073.349,0.0,3,3,1,1,0,4.5,Consumer
2023-01-03 03:30:00,0.0,0.0,0.0,0.0,2384.6155,0.0,2384.6155,0.0,3,3,1,1,0,4.5,Consumer
2023-01-03 03:45:00,0.0,0.0,0.0,0.0,2640.6216,0.0,2640.6216,0.0,3,3,1,1,0,4.5,Consumer
2023-01-03 04:00:00,0.0,0.0,0.0,0.0,2015.6489,0.0,2015.6489,0.0,4,3,1,1,0,4.5,Consumer
2023-01-03 04:15:00,0.0,0.0,0.0,0.0,1712.9882,0.0,1712.9882,0.0,4,3,1,1,0,4.5,Consumer
2023-01-03 04:30:00,0.0,0.0,0.0,0.0,1675.522,0.0,1675.522,0.0,4,3,1,1,0,4.5,Consumer
2023-01-03 04:45:00,0.0,0.0,0.0,0.0,1532.8999,0.0,1532.8999,0.0,4,3,1,1,0,4.5,Consumer
2023-01-03 05:00:00,0.0,0.0,0.0,0.0,1848.4902,0.0,1848.4902,0.0,5,3,1,1,0,4.5,Consumer
2023-01-03 05:15:00,0.0,0.0,0.0,0.0,1830.414,0.0,1830.414,0.0,5,3,1,1,0,4.5,Consumer
2023-01-03 05:30:00,0.0,0.0,0.0,0.0,1774.436,0.0,1774.436,0.0,5,3,1,1,0,4.5,Consumer
2023-01-03 05:45:00,0.0,0.0,0.0,0.0,1724.1964,0.0,1724.1964,0.0,5,3,1,1,0,4.5,Consumer
2023-01-03 06:00:00,0.0,0.0,0.0,0.0,1571.458,0.0,1571.458,0.0,6,3,1,1,1,6.5,Consumer
2023-01-03 06:15:00,0.0,0.0,0.0,0.0,1116.7062,0.0,1116.7062,0.0,6,3,1,1,1,6.5,Consumer
2023-01-03 06:30:00,0.0,0.0,0.0,0.0,1320.5175,0.0,1320.5175,0.0,6,3,1,1,1,6.5,Consumer
2023-01-03 06:45:00,55.0,0.0,0.0,55.0,1760.7784,0.0,1705.7784,55.0,6,3,1,1,1,6.5,Prosumer
2023-01-03 07:00:00,196.0,0.0,0.0,196.0,1870.1903,0.0,1674.1903,196.0,7,3,1,1,1,6.5,Prosumer
2023-01-03 07:15:00,476.33334,0.0,0.0,476.33334,1966.6428,0.0,1490.3094,476.33334,7,3,1,1,1,6.5,Prosumer
2023-01-03 07:30:00,769.6667,0.0,0.0,769.6667,2374.9685,0.0,1605.3019,769.6667,7,3,1,1,1,6.5,Prosumer
2023-01-03 07:45:00,1058.3334,0.0,0.0,1058.3334,1389.7638,0.0,331.43042,1058.3334,7,3,1,1,1,6.5,Prosumer
2023-01-03 08:00:00,1385.6666,0.0,32.012554,1353.654,1480.3396,0.0,126.68555,1353.654,8,3,1,1,1,6.5,Prosumer
2023-01-03 08:15:00,1805.3334,0.0,296.12473,1509.2087,1509.2087,0.0,0.0,1509.2087,8,3,1,1,1,6.5,Producer
2023-01-03 08:30:00,2230.3333,0.0,1103.172,1127.1611,1127.1611,0.0,0.0,1127.1611,8,3,1,1,1,6.5,Producer
2023-01-03 08:45:00,2842.0,0.0,0.0,2842.0,3776.8933,0.0,934.8934,2842.0,8,3,1,1,1,6.5,Prosumer
2023-01-03 09:00:00,3429.0,0.0,0.0,3429.0,4166.796,0.0,737.7959,3429.0,9,3,1,1,1,6.5,Prosumer
2023-01-03 09:15:00,4034.0,0.0,174.69348,3859.3066,4671.783,0.0,812.4765,3859.3066,9,3,1,1,1,6.5,Prosumer
2023-01-03 09:30:00,4832.6665,0.0,1428.682,3403.9846,3403.9846,0.0,0.0,3403.9846,9,3,1,1,1,6.5,Producer
2023-01-03 09:45:00,5371.3335,0.0,2092.6292,3278.7048,3278.7048,0.0,0.0,3278.7048,9,3,1,1,1,6.5,Producer
2023-01-03 10:00:00,5931.3335,0.0,2898.2454,3033.0884,3033.0884,0.0,0.0,3033.0884,10,3,1,1,1,6.5,Producer
2023-01-03 10:15:00,6610.0,0.0,4122.2705,2487.7292,2487.7292,0.0,0.0,2487.7292,10,3,1,1,1,6.5,Producer
2023-01-03 10:30:00,7270.3335,0.0,3900.8596,3369.4746,3369.4746,0.0,0.0,3369.4746,10,3,1,1,1,6.5,Producer
2023-01-03 10:45:00,7762.3335,0.0,6367.39,1394.9434,1394.9434,0.0,0.0,1394.9434,10,3,1,1,1,6.5,Producer
2023-01-03 11:00:00,8226.667,0.0,7105.362,1121.3058,1121.3058,0.0,0.0,1121.3058,11,3,1,1,1,6.5,Producer
2023-01-03 11:15:00,9088.667,0.0,8037.6084,1051.0582,1051.0582,0.0,0.0,1051.0582,11,3,1,1,1,6.5,Producer
2023-01-03 11:30:00,9256.667,0.0,8170.8003,1085.8673,1085.8673,0.0,0.0,1085.8673,11,3,1,1,1,6.5,Producer
2023-01-03 11:45:00,9498.333,0.0,8258.284,1240.0488,1240.0488,0.0,0.0,1240.0488,11,3,1,1,1,6.5,Producer
2023-01-03 12:00:00,9823.667,0.0,8518.243,1305.4238,1305.4238,0.0,0.0,1305.4238,12,3,1,1,1,6.5,Producer
2023-01-03 12:15:00,9871.0,0.0,8321.04,1549.9596,1549.9596,0.0,0.0,1549.9596,12,3,1,1,1,6.5,Producer
2023-01-03 12:30:00,9683.667,0.0,8226.105,1457.5621,1457.5621,0.0,0.0,1457.5621,12,3,1,1,1,6.5,Producer
2023-01-03 12:45:00,9694.667,0.0,8514.852,1179.8151,1179.8151,0.0,0.0,1179.8151,12,3,1,1,1,6.5,Producer
2023-01-03 13:00:00,9469.333,0.0,8493.635,975.69824,975.69824,0.0,0.0,975.69824,13,3,1,1,1,6.5,Producer
2023-01-03 13:15:00,8763.0,0.0,7762.052,1000.94824,1000.94824,0.0,0.0,1000.94824,13,3,1,1,1,6.5,Producer
2023-01-03 13:30:00,8150.6665,0.0,7218.629,932.0378,932.0378,0.0,0.0,932.0378,13,3,1,1,1,6.5,Producer
2023-01-03 13:45:00,7920.6665,0.0,6681.0176,1239.649,1239.649,0.0,0.0,1239.649,13,3,1,1,1,6.5,Producer
2023-01-03 14:00:00,7486.6665,0.0,6384.807,1101.8595,1101.8595,0.0,0.0,1101.8595,14,3,1,1,1,6.5,Producer
2023-01-03 14:15:00,7132.6665,0.0,6070.805,1061.8615,1061.8615,0.0,0.0,1061.8615,14,3,1,1,1,6.5,Producer
2023-01-03 14:30:00,6593.0,0.0,4073.446,2519.554,2519.554,0.0,0.0,2519.554,14,3,1,1,1,6.5,Producer
2023-01-03 14:45:00,5862.6665,0.0,2597.5227,3265.1438,3265.1438,0.0,0.0,3265.1438,14,3,1,1,1,6.5,Producer
2023-01-03 15:00:00,5545.3335,0.0,3559.775,1985.5585,1985.5585,0.0,0.0,1985.5585,15,3,1,1,1,6.5,Producer
2023-01-03 15:15:00,4890.3335,0.0,2549.1082,2341.2256,2341.2256,0.0,0.0,2341.2256,15,3,1,1,1,6.5,Producer
2023-01-03 15:30:00,4300.6665,0.0,3059.079,1241.5873,1241.5873,0.0,0.0,1241.5873,15,3,1,1,1,6.5,Producer
2023-01-03 15:45:00,3791.6667,0.0,706.95325,3084.7139,3084.7139,0.0,0.0,3084.7139,15,3,1,1,1,6.5,Producer
2023-01-03 16:00:00,3215.0,0.0,32.30119,3182.6987,3762.7368,0.0,580.0381,3182.6987,16,3,1,1,1,6.5,Prosumer
2023-01-03 16:15:00,2647.3333,0.0,38.16798,2609.1653,2907.9211,0.0,298.75586,2609.1653,16,3,1,1,1,6.5,Prosumer
2023-01-03 16:30:00,2080.0,0.0,238.92949,1841.0706,1841.0706,0.0,0.0,1841.0706,16,3,1,1,1,6.5,Producer
2023-01-03 16:45:00,1546.0,0.0,0.0,1546.0,1700.9344,0.0,154.93445,1546.0,16,3,1,1,1,6.5,Prosumer
2023-01-03 17:00:00,1102.3334,0.0,0.0,1102.3334,1678.5734,0.0,576.24,1102.3334,17,3,1,1,1,6.5,Prosumer
2023-01-03 17:15:00,741.0,0.0,0.0,741.0,2105.6567,0.0,1364.6567,741.0,17,3,1,1,1,6.5,Prosumer
2023-01-03 17:30:00,458.33334,0.0,0.0,458.33334,3404.3438,0.0,2946.0105,458.33334,17,3,1,1,1,6.5,Prosumer
2023-01-03 17:45:00,216.66667,0.0,0.0,216.66667,1689.3282,0.0,1472.6616,216.66667,17,3,1,1,1,6.5,Prosumer
2023-01-03 18:00:00,79.666664,0.0,0.0,79.666664,1564.2705,0.0,1484.6039,79.666664,18,3,1,1,0,4.5,Prosumer
2023-01-03 18:15:00,0.0,0.0,0.0,0.0,1830.2296,0.0,1830.2296,0.0,18,3,1,1,0,4.5,Consumer
2023-01-03 18:30:00,0.0,0.0,0.0,0.0,2302.2148,0.0,2302.2148,0.0,18,3,1,1,0,4.5,Consumer
2023-01-03 18:45:00,0.0,0.0,0.0,0.0,2461.3965,0.0,2461.3965,0.0,18,3,1,1,0,4.5,Consumer
2023-01-03 19:00:00,0.0,0.0,0.0,0.0,2798.6558,0.0,2798.6558,0.0,19,3,1,1,0,4.5,Consumer
2023-01-03 19:15:00,0.0,0.0,0.0,0.0,2185.796,0.0,2185.796,0.0,19,3,1,1,0,4.5,Consumer
2023-01-03 19:30:00,0.0,0.0,0.0,0.0,4942.2217,0.0,4942.2217,0.0,19,3,1,1,0,4.5,Consumer
2023-01-03 19:45:00,0.0,0.0,0.0,0.0,4017.2783,0.0,4017.2783,0.0,19,3,1,1,0,4.5,Consumer
2023-01-03 20:00:00,0.0,0.0,0.0,0.0,4332.0947,0.0,4332.0947,0.0,20,3,1,1,0,4.5,Consumer
2023-01-03 20:15:00,0.0,0.0,0.0,0.0,4772.222,0.0,4772.222,0.0,20,3,1,1,0,4.5,Consumer
2023-01-03 20:30:00,0.0,0.0,0.0,0.0,6335.379,0.0,6335.379,0.0,20,3,1,1,0,4.5,Consumer
2023-01-03 20:45:00,0.0,0.0,0.0,0.0,6376.263,0.0,6376.263,0.0,20,3,1,1,0,4.5,Consumer
2023-01-03 21:00:00,0.0,0.0,0.0,0.0,3120.494,0.0,3120.494,0.0,21,3,1,1,0,4.5,Consumer
2023-01-03 21:15:00,0.0,0.0,0.0,0.0,2763.756,0.0,2763.756,0.0,21,3,1,1,0,4.5,Consumer
2023-01-03 21:30:00,0.0,0.0,0.0,0.0,2308.4148,0.0,2308.4148,0.0,21,3,1,1,0,4.5,Consumer
2023-01-03 21:45:00,0.0,0.0,0.0,0.0,2785.3496,0.0,2785.3496,0.0,21,3,1,1,0,4.5,Consumer
2023-01-03 22:00:00,0.0,0.0,0.0,0.0,1795.0477,0.0,1795.0477,0.0,22,3,1,1,0,4.5,Consumer
2023-01-03 22:15:00,0.0,0.0,0.0,0.0,1438.1847,0.0,1438.1847,0.0,22,3,1,1,0,4.5,Consumer
2023-01-03 22:30:00,0.0,0.0,0.0,0.0,1471.2445,0.0,1471.2445,0.0,22,3,1,1,0,4.5,Consumer
2023-01-03 22:45:00,0.0,0.0,0.0,0.0,1439.6324,0.0,1439.6324,0.0,22,3,1,1,0,4.5,Consumer
2023-01-03 23:00:00,0.0,0.0,0.0,0.0,1400.696,0.0,1400.696,0.0,23,3,1,1,0,4.5,Consumer
2023-01-03 23:15:00,0.0,0.0,0.0,0.0,1045.5874,0.0,1045.5874,0.0,23,3,1,1,0,4.5,Consumer
2023-01-03 23:30:00,0.0,0.0,0.0,0.0,1348.3082,0.0,1348.3082,0.0,23,3,1,1,0,4.5,Consumer
2023-01-03 23:45:00,0.0,0.0,0.0,0.0,1615.6356,0.0,1615.6356,0.0,23,3,1,1,0,4.5,Consumer
2023-01-04 00:00:00,0.0,0.0,0.0,0.0,1334.2684,0.0,1334.2684,0.0,0,4,1,2,0,4.5,Consumer
2023-01-04 00:15:00,0.0,0.0,0.0,0.0,1325.9722,0.0,1325.9722,0.0,0,4,1,2,0,4.5,Consumer
2023-01-04 00:30:00,0.0,0.0,0.0,0.0,1667.3079,0.0,1667.3079,0.0,0,4,1,2,0,4.5,Consumer
2023-01-04 00:45:00,0.0,0.0,0.0,0.0,1342.022,0.0,1342.022,0.0,0,4,1,2,0,4.5,Consumer
2023-01-04 01:00:00,0.0,0.0,0.0,0.0,1613.6442,0.0,1613.6442,0.0,1,4,1,2,0,4.5,Consumer
2023-01-04 01:15:00,0.0,0.0,0.0,0.0,1334.7477,0.0,1334.7477,0.0,1,4,1,2,0,4.5,Consumer
2023-01-04 01:30:00,0.0,0.0,0.0,0.0,1432.3865,0.0,1432.3865,0.0,1,4,1,2,0,4.5,Consumer
2023-01-04 01:45:00,0.0,0.0,0.0,0.0,1398.7445,0.0,1398.7445,0.0,1,4,1,2,0,4.5,Consumer
2023-01-04 02:00:00,0.0,0.0,0.0,0.0,1672.088,0.0,1672.088,0.0,2,4,1,2,0,4.5,Consumer
2023-01-04 02:15:00,0.0,0.0,0.0,0.0,1548.058,0.0,1548.058,0.0,2,4,1,2,0,4.5,Consumer
2023-01-04 02:30:00,0.0,0.0,0.0,0.0,1256.6162,0.0,1256.6162,0.0,2,4,1,2,0,4.5,Consumer
2023-01-04 02:45:00,0.0,0.0,0.0,0.0,1078.2257,0.0,1078.2257,0.0,2,4,1,2,0,4.5,Consumer
2023-01-04 03:00:00,0.0,0.0,0.0,0.0,1689.9855,0.0,1689.9855,0.0,3,4,1,2,0,4.5,Consumer
2023-01-04 03:15:00,0.0,0.0,0.0,0.0,1404.8837,0.0,1404.8837,0.0,3,4,1,2,0,4.5,Consumer
2023-01-04 03:30:00,0.0,0.0,0.0,0.0,1689.1152,0.0,1689.1152,0.0,3,4,1,2,0,4.5,Consumer
2023-01-04 03:45:00,0.0,0.0,0.0,0.0,1334.3419,0.0,1334.3419,0.0,3,4,1,2,0,4.5,Consumer
2023-01-04 04:00:00,0.0,0.0,0.0,0.0,1423.086,0.0,1423.086,0.0,4,4,1,2,0,4.5,Consumer
2023-01-04 04:15:00,0.0,0.0,0.0,0.0,1380.1571,0.0,1380.1571,0.0,4,4,1,2,0,4.5,Consumer
2023-01-04 04:30:00,0.0,0.0,0.0,0.0,1408.2684,0.0,1408.2684,0.0,4,4,1,2,0,4.5,Consumer
2023-01-04 04:45:00,0.0,0.0,0.0,0.0,1579.3347,0.0,1579.3347,0.0,4,4,1,2,0,4.5,Consumer
2023-01-04 05:00:00,0.0,0.0,0.0,0.0,1385.1782,0.0,1385.1782,0.0,5,4,1,2,0,4.5,Consumer
2023-01-04 05:15:00,0.0,0.0,0.0,0.0,1448.6493,0.0,1448.6493,0.0,5,4,1,2,0,4.5,Consumer
2023-01-04 05:30:00,0.0,0.0,0.0,0.0,1368.0862,0.0,1368.0862,0.0,5,4,1,2,0,4.5,Consumer
2023-01-04 05:45:00,0.0,0.0,0.0,0.0,946.4747,0.0,946.4747,0.0,5,4,1,2,0,4.5,Consumer
2023-01-04 06:00:00,0.0,0.0,0.0,0.0,881.1574,0.0,881.1574,0.0,6,4,1,2,1,6.5,Consumer
2023-01-04 06:15:00,0.0,0.0,0.0,0.0,1319.3864,0.0,1319.3864,0.0,6,4,1,2,1,6.5,Consumer
2023-01-04 06:30:00,0.0,0.0,0.0,0.0,2585.3792,0.0,2585.3792,0.0,6,4,1,2,1,6.5,Consumer
2023-01-04 06:45:00,59.333332,0.0,0.0,59.333332,2272.5378,0.0,2213.2046,59.333332,6,4,1,2,1,6.5,Prosumer
2023-01-04 07:00:00,180.66667,0.0,0.0,180.66667,3320.06,0.0,3139.3933,180.66667,7,4,1,2,1,6.5,Prosumer
2023-01-04 07:15:00,469.0,0.0,0.0,469.0,4037.3833,0.0,3568.3833,469.0,7,4,1,2,1,6.5,Prosumer
2023-01-04 07:30:00,781.0,0.0,0.0,781.0,1531.2352,0.0,750.2352,781.0,7,4,1,2,1,6.5,Prosumer
2023-01-04 07:45:00,1080.3334,0.0,0.0,1080.3334,1659.3636,0.0,579.0303,1080.3334,7,4,1,2,1,6.5,Prosumer
2023-01-04 08:00:00,1393.0,0.0,0.0,1393.0,1593.8646,0.0,200.86458,1393.0,8,4,1,2,1,6.5,Prosumer
2023-01-04 08:15:00,1795.6666,0.0,36.509785,1759.1569,3149.4783,0.0,1390.3214,1759.1569,8,4,1,2,1,6.5,Prosumer
2023-01-04 08:30:00,2134.5,0.0,577.9357,1556.5642,1556.5642,0.0,0.0,1556.5642,8,4,1,2,1,6.5,Producer
2023-01-04 08:45:00,0.0,0.0,0.0,0.0,901.2926,0.0,901.2926,0.0,8,4,1,2,1,6.5,Consumer
2023-01-04 09:00:00,3417.6667,0.0,0.0,3417.6667,5046.8115,0.0,1629.145,3417.6667,9,4,1,2,1,6.5,Prosumer
2023-01-04 09:15:00,4047.0,0.0,2202.9573,1844.0427,1844.0427,0.0,0.0,1844.0427,9,4,1,2,1,6.5,Producer
2023-01-04 09:30:00,4909.6665,0.0,3734.869,1174.7972,1174.7972,0.0,0.0,1174.7972,9,4,1,2,1,6.5,Producer
2023-01-04 09:45:00,5383.0,0.0,2464.4263,2918.5737,2918.5737,0.0,0.0,2918.5737,9,4,1,2,1,6.5,Producer
2023-01-04 10:00:00,6133.3335,0.0,3159.6418,2973.6921,2973.6921,0.0,0.0,2973.6921,10,4,1,2,1,6.5,Producer
2023-01-04 10:15:00,6591.3335,0.0,4169.368,2421.9658,2421.9658,0.0,0.0,2421.9658,10,4,1,2,1,6.5,Producer
2023-01-04 10:30:00,7264.6665,0.0,5709.491,1555.1753,1555.1753,0.0,0.0,1555.1753,10,4,1,2,1,6.5,Producer
2023-01-04 10:45:00,7459.3335,0.0,5290.562,2168.772,2168.772,0.0,0.0,2168.772,10,4,1,2,1,6.5,Producer
2023-01-04 11:00:00,7956.0,0.0,6193.1133,1762.8868,1762.8868,0.0,0.0,1762.8868,11,4,1,2,1,6.5,Producer
2023-01-04 11:15:00,8260.667,0.0,6256.4575,2004.2102,2004.2102,0.0,0.0,2004.2102,11,4,1,2,1,6.5,Producer
2023-01-04 11:30:00,8276.0,0.0,6958.6055,1317.3944,1317.3944,0.0,0.0,1317.3944,11,4,1,2,1,6.5,Producer
2023-01-04 11:45:00,8627.333,0.0,7421.8726,1205.4606,1205.4606,0.0,0.0,1205.4606,11,4,1,2,1,6.5,Producer
2023-01-04 12:00:00,8652.667,0.0,5621.5234,3031.1433,3031.1433,0.0,0.0,3031.1433,12,4,1,2,1,6.5,Producer
2023-01-04 12:15:00,8549.0,0.0,5981.1636,2567.8364,2567.8364,0.0,0.0,2567.8364,12,4,1,2,1,6.5,Producer
2023-01-04 12:30:00,8597.0,0.0,5873.535,2723.4646,2723.4646,0.0,0.0,2723.4646,12,4,1,2,1,6.5,Producer
2023-01-04 12:45:00,8529.0,0.0,5838.759,2690.2412,2690.2412,0.0,0.0,2690.2412,12,4,1,2,1,6.5,Producer
2023-01-04 13:00:00,8306.5,0.0,6436.122,1870.3777,1870.3777,0.0,0.0,1870.3777,13,4,1,2,1,6.5,Producer
2023-01-04 13:15:00,0.0,0.0,0.0,0.0,582.1493,0.0,582.1493,0.0,13,4,1,2,1,6.5,Consumer
2023-01-04 13:30:00,7151.3335,0.0,4292.068,2859.2656,2859.2656,0.0,0.0,2859.2656,13,4,1,2,1,6.5,Producer
2023-01-04 13:45:00,7201.3335,0.0,4770.015,2431.3188,2431.3188,0.0,0.0,2431.3188,13,4,1,2,1,6.5,Producer
2023-01-04 14:00:00,6986.3335,0.0,4408.823,2577.5107,2577.5107,0.0,0.0,2577.5107,14,4,1,2,1,6.5,Producer
2023-01-04 14:15:00,6670.0,0.0,3878.8506,2791.1494,2791.1494,0.0,0.0,2791.1494,14,4,1,2,1,6.5,Producer
2023-01-04 14:30:00,6391.3335,0.0,4995.528,1395.8059,1395.8059,0.0,0.0,1395.8059,14,4,1,2,1,6.5,Producer
2023-01-04 14:45:00,5833.0,0.0,4542.8154,1290.1846,1290.1846,0.0,0.0,1290.1846,14,4,1,2,1,6.5,Producer
2023-01-04 15:00:00,5359.0,0.0,2751.487,2607.513,2607.513,0.0,0.0,2607.513,15,4,1,2,1,6.5,Producer
2023-01-04 15:15:00,4977.0,0.0,3398.4932,1578.5068,1578.5068,0.0,0.0,1578.5068,15,4,1,2,1,6.5,Producer
2023-01-04 15:30:00,4461.0,0.0,937.81104,3523.189,3523.189,0.0,0.0,3523.189,15,4,1,2,1,6.5,Producer
2023-01-04 15:45:00,3861.0,0.0,779.63055,3081.3694,3081.3694,0.0,0.0,3081.3694,15,4,1,2,1,6.5,Producer
2023-01-04 16:00:00,3323.6667,0.0,510.20792,2813.459,2813.459,0.0,0.0,2813.459,16,4,1,2,1,6.5,Producer
2023-01-04 16:15:00,2744.0,0.0,1212.11,1531.89,1531.89,0.0,0.0,1531.89,16,4,1,2,1,6.5,Producer
2023-01-04 16:30:00,2156.0,0.0,465.9648,1690.0352,1690.0352,0.0,0.0,1690.0352,16,4,1,2,1,6.5,Producer
2023-01-04 16:45:00,1592.6666,0.0,0.0,1592.6666,1729.4246,0.0,136.75789,1592.6666,16,4,1,2,1,6.5,Prosumer
2023-01-04 17:00:00,1128.3334,0.0,0.0,1128.3334,1747.0565,0.0,618.72314,1128.3334,17,4,1,2,1,6.5,Prosumer
2023-01-04 17:15:00,748.6667,0.0,0.0,748.6667,1368.249,0.0,619.58234,748.6667,17,4,1,2,1,6.5,Prosumer
2023-01-04 17:30:00,459.0,0.0,0.0,459.0,1539.6533,0.0,1080.6533,459.0,17,4,1,2,1,6.5,Prosumer
2023-01-04 17:45:00,228.33333,0.0,0.0,228.33333,1236.2806,0.0,1007.94727,228.33333,17,4,1,2,1,6.5,Prosumer
2023-01-04 18:00:00,86.0,0.0,0.0,86.0,1938.1473,0.0,1852.1473,86.0,18,4,1,2,0,4.5,Prosumer
2023-01-04 18:15:00,0.0,0.0,0.0,0.0,2934.711,0.0,2934.711,0.0,18,4,1,2,0,4.5,Consumer
2023-01-04 18:30:00,0.0,0.0,0.0,0.0,3009.5645,0.0,3009.5645,0.0,18,4,1,2,0,4.5,Consumer
2023-01-04 18:45:00,0.0,0.0,0.0,0.0,3376.7463,0.0,3376.7463,0.0,18,4,1,2,0,4.5,Consumer
2023-01-04 19:00:00,0.0,0.0,0.0,0.0,2252.2573,0.0,2252.2573,0.0,19,4,1,2,0,4.5,Consumer
2023-01-04 19:15:00,0.0,0.0,0.0,0.0,1434.6576,0.0,1434.6576,0.0,19,4,1,2,0,4.5,Consumer
2023-01-04 19:30:00,0.0,0.0,0.0,0.0,4738.397,0.0,4738.397,0.0,19,4,1,2,0,4.5,Consumer
2023-01-04 19:45:00,0.0,0.0,0.0,0.0,3589.3364,0.0,3589.3364,0.0,19,4,1,2,0,4.5,Consumer
2023-01-04 20:00:00,0.0,0.0,0.0,0.0,4026.1335,0.0,4026.1335,0.0,20,4,1,2,0,4.5,Consumer
2023-01-04 20:15:00,0.0,0.0,0.0,0.0,5636.563,0.0,5636.563,0.0,20,4,1,2,0,4.5,Consumer
2023-01-04 20:30:00,0.0,0.0,0.0,0.0,5656.9443,0.0,5656.9443,0.0,20,4,1,2,0,4.5,Consumer
2023-01-04 20:45:00,0.0,0.0,0.0,0.0,4262.728,0.0,4262.728,0.0,20,4,1,2,0,4.5,Consumer
2023-01-04 21:00:00,0.0,0.0,0.0,0.0,1395.475,0.0,1395.475,0.0,21,4,1,2,0,4.5,Consumer
2023-01-04 21:15:00,0.0,0.0,0.0,0.0,1644.0127,0.0,1644.0127,0.0,21,4,1,2,0,4.5,Consumer
2023-01-04 21:30:00,0.0,0.0,0.0,0.0,2842.8044,0.0,2842.8044,0.0,21,4,1,2,0,4.5,Consumer
2023-01-04 21:45:00,0.0,0.0,0.0,0.0,2399.169,0.0,2399.169,0.0,21,4,1,2,0,4.5,Consumer
2023-01-04 22:00:00,0.0,0.0,0.0,0.0,2341.867,0.0,2341.867,0.0,22,4,1,2,0,4.5,Consumer
2023-01-04 22:15:00,0.0,0.0,0.0,0.0,1654.8682,0.0,1654.8682,0.0,22,4,1,2,0,4.5,Consumer
2023-01-04 22:30:00,0.0,0.0,0.0,0.0,1324.0979,0.0,1324.0979,0.0,22,4,1,2,0,4.5,Consumer
2023-01-04 22:45:00,0.0,0.0,0.0,0.0,1320.1371,0.0,1320.1371,0.0,22,4,1,2,0,4.5,Consumer
2023-01-04 23:00:00,0.0,0.0,0.0,0.0,1401.5225,0.0,1401.5225,0.0,23,4,1,2,0,4.5,Consumer
2023-01-04 23:15:00,0.0,0.0,0.0,0.0,1433.6243,0.0,1433.6243,0.0,23,4,1,2,0,4.5,Consumer
2023-01-04 23:30:00,0.0,0.0,0.0,0.0,1540.3036,0.0,1540.3036,0.0,23,4,1,2,0,4.5,Consumer
2023-01-04 23:45:00,0.0,0.0,0.0,0.0,1537.5956,0.0,1537.5956,0.0,23,4,1,2,0,4.5,Consumer
2023-01-05 00:00:00,0.0,0.0,0.0,0.0,1258.8375,0.0,1258.8375,0.0,0,5,1,3,0,4.5,Consumer
2023-01-05 00:15:00,0.0,0.0,0.0,0.0,1686.0223,0.0,1686.0223,0.0,0,5,1,3,0,4.5,Consumer
2023-01-05 00:30:00,0.0,0.0,0.0,0.0,1467.5403,0.0,1467.5403,0.0,0,5,1,3,0,4.5,Consumer
2023-01-05 00:45:00,0.0,0.0,0.0,0.0,3137.7068,0.0,3137.7068,0.0,0,5,1,3,0,4.5,Consumer
2023-01-05 01:00:00,0.0,0.0,0.0,0.0,2684.1853,0.0,2684.1853,0.0,1,5,1,3,0,4.5,Consumer
2023-01-05 01:15:00,0.0,0.0,0.0,0.0,2606.9058,0.0,2606.9058,0.0,1,5,1,3,0,4.5,Consumer
2023-01-05 01:30:00,0.0,0.0,0.0,0.0,2307.1204,0.0,2307.1204,0.0,1,5,1,3,0,4.5,Consumer
2023-01-05 01:45:00,0.0,0.0,0.0,0.0,2563.3525,0.0,2563.3525,0.0,1,5,1,3,0,4.5,Consumer
2023-01-05 02:00:00,0.0,0.0,0.0,0.0,1470.3551,0.0,1470.3551,0.0,2,5,1,3,0,4.5,Consumer
2023-01-05 02:15:00,0.0,0.0,0.0,0.0,1608.8511,0.0,1608.8511,0.0,2,5,1,3,0,4.5,Consumer
2023-01-05 02:30:00,0.0,0.0,0.0,0.0,1148.3408,0.0,1148.3408,0.0,2,5,1,3,0,4.5,Consumer
2023-01-05 02:45:00,0.0,0.0,0.0,0.0,1188.9097,0.0,1188.9097,0.0,2,5,1,3,0,4.5,Consumer
2023-01-05 03:00:00,0.0,0.0,0.0,0.0,1256.2129,0.0,1256.2129,0.0,3,5,1,3,0,4.5,Consumer
2023-01-05 03:15:00,0.0,0.0,0.0,0.0,1776.6356,0.0,1776.6356,0.0,3,5,1,3,0,4.5,Consumer
2023-01-05 03:30:00,0.0,0.0,0.0,0.0,1740.2207,0.0,1740.2207,0.0,3,5,1,3,0,4.5,Consumer
